date,Positive,Positive (low),Positive (high),Negative,Negative (low),Negative (high),Positive (under-50s),Positive (under-50s) (low),Positive (under-50s) (high),Negative (under-50s),Negative (under-50s) (low),Negative (under-50s) (high),Positive (over-50s),Positive (over-50s) (low),Positive (over-50s) (high),Negative (over-50s),Negative (over-50s) (low),Negative (over-50s) (high),Positive (poll),Negative (poll),Positive (under-50s) (poll),Negative (under-50s) (poll),Positive (over-50s) (poll),Negative (over-50s) (poll)
2025-11-01,17.8,16.64,18.91,64.47,62.73,66.91,22.68,21.91,23.73,55.43,54.4,56.63,14.14,13.03,15.23,73.58,71.87,75.47,,,,,,
2025-11-02,17.72,16.6,18.78,64.45,62.72,66.9,22.67,21.88,23.77,55.35,54.28,56.63,14.03,12.89,15.1,73.62,71.87,75.52,17.0,73.0,21.0,60.0,15.0,82.0
2025-11-03,17.64,16.55,18.67,64.43,62.68,66.88,22.67,21.84,23.83,55.26,54.16,56.59,13.93,12.8,15.01,73.66,71.9,75.58,,,,,,
2025-11-04,17.58,16.53,18.58,64.4,62.61,66.83,22.67,21.84,23.9,55.16,53.98,56.54,13.83,12.65,14.9,73.69,71.92,75.55,,,,,,
2025-11-05,17.52,16.5,18.5,64.38,62.6,66.8,22.68,21.82,23.95,55.06,53.86,56.45,13.73,12.48,14.78,73.73,72.0,75.6,,,,,,
2025-11-06,17.47,16.48,18.42,64.36,62.56,66.82,22.7,21.81,23.95,54.97,53.77,56.43,13.63,12.31,14.74,73.76,72.06,75.67,,,,,,
2025-11-07,17.42,16.47,18.36,64.34,62.53,66.82,22.72,21.79,23.96,54.87,53.67,56.43,13.53,12.17,14.7,73.79,72.1,75.74,17.0,62.0,23.0,52.0,10.0,74.0
2025-11-08,17.37,16.45,18.29,64.32,62.55,66.79,22.74,21.8,23.97,54.78,53.51,56.4,13.44,12.04,14.62,73.82,72.16,75.81,,,,,,
2025-11-09,17.33,16.46,18.21,64.3,62.54,66.77,22.76,21.78,23.97,54.69,53.38,56.37,13.34,11.91,14.55,73.84,72.22,75.86,,,,,,
2025-11-10,17.29,16.45,18.15,64.28,62.48,66.68,22.78,21.79,23.97,54.6,53.24,56.3,13.24,11.74,14.46,73.86,72.24,75.83,,,,,,
2025-11-11,17.25,16.44,18.09,64.25,62.46,66.6,22.81,21.81,24.04,54.51,53.11,56.11,13.15,11.64,14.36,73.88,72.3,75.81,,,,,,
2025-11-12,17.22,16.43,18.03,64.22,62.42,66.52,22.84,21.79,24.13,54.41,52.97,55.95,13.06,11.57,14.27,73.89,72.32,75.82,14.0,65.0,23.0,56.0,15.0,73.0
2025-11-13,17.19,16.42,17.99,64.19,62.38,66.45,22.87,21.78,24.23,54.33,52.83,55.9,12.97,11.48,14.19,73.9,72.35,75.75,,,,,,
2025-11-14,17.16,16.42,17.93,64.16,62.35,66.37,22.89,21.8,24.29,54.24,52.71,55.85,12.89,11.39,14.12,73.9,72.36,75.73,,,,,,
2025-11-15,17.13,16.41,17.88,64.12,62.31,66.3,22.92,21.82,24.3,54.15,52.59,55.8,12.81,11.3,14.07,73.9,72.4,75.66,,,,,,
2025-11-16,17.11,16.43,17.81,64.09,62.29,66.35,22.95,21.82,24.3,54.07,52.48,55.67,12.74,11.22,14.03,73.9,72.38,75.64,,,,,,
2025-11-17,17.09,16.41,17.79,64.05,62.28,66.39,22.98,21.8,24.31,53.98,52.4,55.56,12.66,11.15,13.97,73.9,72.37,75.6,,,,,,
2025-11-18,17.07,16.39,17.77,64.01,62.28,66.28,23.0,21.81,24.37,53.9,52.32,55.46,12.6,11.05,13.88,73.89,72.35,75.58,,,,,,
2025-11-19,17.06,16.34,17.74,63.97,62.27,66.15,23.03,21.82,24.44,53.83,52.29,55.31,12.54,10.98,13.84,73.88,72.35,75.55,,,,,,
2025-11-20,17.05,16.32,17.71,63.92,62.27,66.02,23.06,21.83,24.5,53.75,52.24,55.17,12.48,10.89,13.79,73.87,72.35,75.51,,,,,,
2025-11-21,17.04,16.3,17.7,63.88,62.25,65.88,23.08,21.84,24.59,53.68,52.2,55.11,12.43,10.76,13.75,73.85,72.36,75.43,17.0,62.0,20.0,54.0,14.0,72.0
2025-11-22,17.04,16.3,17.69,63.83,62.25,65.75,23.1,21.85,24.66,53.62,52.16,55.07,12.39,10.7,13.73,73.83,72.36,75.35,,,,,,
2025-11-23,17.04,16.31,17.69,63.77,62.26,65.65,23.12,21.85,24.71,53.55,52.06,55.03,12.35,10.62,13.7,73.8,72.37,75.26,,,,,,
2025-11-24,17.05,16.32,17.69,63.72,62.26,65.53,23.15,21.85,24.73,53.49,52.03,54.94,12.32,10.57,13.68,73.77,72.37,75.14,,,,,,
2025-11-25,17.06,16.34,17.69,63.66,62.26,65.43,23.17,21.85,24.78,53.43,52.01,54.86,12.29,10.5,13.64,73.73,72.42,75.04,,,,,,
2025-11-26,17.08,16.38,17.69,63.61,62.26,65.24,23.18,21.85,24.82,53.37,52.0,54.81,12.27,10.47,13.62,73.7,72.45,75.03,,,,,,
2025-11-27,17.09,16.4,17.69,63.55,62.26,65.17,23.2,21.85,24.86,53.32,51.94,54.75,12.25,10.47,13.59,73.66,72.48,75.0,,,,,,
2025-11-28,17.12,16.42,17.71,63.49,62.26,65.11,23.22,21.85,24.82,53.27,51.9,54.7,12.23,10.48,13.56,73.61,72.49,74.87,18.0,62.0,22.0,55.0,14.0,71.0
2025-11-29,17.14,16.47,17.71,63.42,62.26,65.0,23.23,21.86,24.76,53.21,51.88,54.64,12.21,10.48,13.53,73.57,72.49,74.71,,,,,,
2025-11-30,17.16,16.5,17.72,63.36,62.22,64.87,23.25,21.88,24.8,53.16,51.85,54.54,12.19,10.49,13.5,73.53,72.45,74.62,,,,,,
2025-12-01,17.19,16.55,17.73,63.3,62.2,64.69,23.26,21.92,24.76,53.12,51.82,54.45,12.17,10.48,13.48,73.49,72.4,74.61,18.0,66.0,29.0,48.0,13.0,76.0
2025-12-02,17.22,16.62,17.75,63.25,62.18,64.56,23.27,21.92,24.8,53.07,51.81,54.36,12.15,10.46,13.4,73.45,72.4,74.52,17.0,61.0,24.0,54.0,6.0,73.0
2025-12-03,17.25,16.68,17.76,63.19,62.17,64.49,23.28,21.91,24.8,53.02,51.79,54.33,12.14,10.44,13.37,73.41,72.39,74.48,,,,,,
2025-12-04,17.28,16.75,17.77,63.14,62.15,64.37,23.29,21.93,24.77,52.98,51.76,54.31,12.12,10.4,13.36,73.37,72.31,74.42,,,,,,
2025-12-05,17.31,16.82,17.78,63.1,62.13,64.28,23.3,21.94,24.79,52.94,51.74,54.28,12.1,10.38,13.34,73.35,72.28,74.36,,,,,,
2025-12-06,17.34,16.87,17.78,63.06,62.08,64.17,23.3,21.96,24.82,52.91,51.73,54.24,12.08,10.38,13.3,73.32,72.27,74.34,,,,,,
2025-12-07,17.37,16.93,17.8,63.03,62.06,64.07,23.3,21.97,24.77,52.88,51.71,54.17,12.07,10.37,13.27,73.31,72.19,74.3,,,,,,
2025-12-08,17.4,17.0,17.81,63.01,62.05,64.04,23.3,21.99,24.76,52.85,51.69,54.13,12.05,10.37,13.23,73.3,72.16,74.29,17.0,65.0,23.0,52.0,12.0,75.0
2025-12-09,17.43,17.07,17.82,62.99,62.05,64.04,23.3,22.01,24.74,52.83,51.65,54.09,12.04,10.42,13.19,73.29,72.13,74.31,,,,,,
2025-12-10,17.46,17.12,17.82,62.98,62.03,64.03,23.29,22.02,24.73,52.81,51.61,54.06,12.02,10.4,13.17,73.3,72.1,74.32,,,,,,
2025-12-11,17.49,17.18,17.83,62.97,62.0,64.01,23.28,22.04,24.71,52.8,51.61,54.04,12.01,10.38,13.15,73.3,72.09,74.33,,,,,,
2025-12-12,17.51,17.2,17.83,62.97,61.98,64.0,23.27,22.03,24.69,52.79,51.6,54.03,11.99,10.39,13.12,73.31,72.1,74.33,18.0,61.0,23.0,52.0,12.0,71.0
2025-12-13,17.53,17.23,17.84,62.96,61.96,63.98,23.26,22.0,24.69,52.78,51.61,54.02,11.98,10.4,13.1,73.32,72.12,74.33,,,,,,
2025-12-14,17.55,17.27,17.84,62.96,61.95,63.98,23.24,21.99,24.66,52.77,51.65,54.01,11.97,10.41,13.07,73.33,72.13,74.33,,,,,,
2025-12-15,17.57,17.32,17.84,62.96,61.96,63.98,23.23,21.99,24.63,52.76,51.64,54.0,11.95,10.39,13.05,73.34,72.15,74.33,,,,,,
2025-12-16,17.59,17.34,17.86,62.96,61.95,63.97,23.21,22.0,24.58,52.75,51.64,53.99,11.94,10.38,13.03,73.35,72.17,74.32,,,,,,
2025-12-17,17.6,17.35,17.88,62.95,61.96,63.95,23.19,21.96,24.57,52.75,51.66,53.97,11.94,10.38,13.0,73.36,72.19,74.31,,,,,,
2025-12-18,17.61,17.36,17.89,62.95,61.97,63.92,23.17,21.95,24.49,52.75,51.67,53.91,11.93,10.43,12.95,73.36,72.22,74.28,,,,,,
2025-12-19,17.62,17.37,17.91,62.94,61.98,63.89,23.14,21.98,24.49,52.74,51.66,53.87,11.93,10.47,12.93,73.36,72.26,74.23,,,,,,
2025-12-20,17.63,17.37,17.93,62.93,61.97,63.85,23.11,22.02,24.51,52.74,51.7,53.85,11.94,10.46,12.92,73.36,72.29,74.2,,,,,,
2025-12-21,17.64,17.37,17.93,62.92,61.98,63.82,23.08,22.04,24.5,52.75,51.72,53.83,11.95,10.41,12.89,73.35,72.27,74.17,,,,,,
2025-12-22,17.65,17.38,17.94,62.91,61.96,63.8,23.05,22.02,24.37,52.75,51.71,53.8,11.96,10.43,12.87,73.34,72.29,74.16,,,,,,
2025-12-23,17.65,17.39,17.96,62.89,61.97,63.77,23.02,21.99,24.26,52.75,51.71,53.78,11.98,10.54,12.85,73.33,72.27,74.18,18.0,63.0,22.0,54.0,13.0,75.0
2025-12-24,17.67,17.39,18.0,62.87,61.98,63.73,22.98,21.96,24.2,52.76,51.72,53.76,12.0,10.63,12.83,73.31,72.29,74.13,,,,,,
2025-12-25,17.68,17.41,18.0,62.85,61.99,63.67,22.94,21.92,24.14,52.76,51.78,53.73,12.03,10.71,12.82,73.29,72.23,74.12,,,,,,
2025-12-26,17.69,17.41,18.01,62.82,61.98,63.62,22.89,21.88,24.04,52.77,51.82,53.7,12.06,10.81,12.81,73.26,72.14,74.1,,,,,,
2025-12-27,17.71,17.4,18.06,62.78,61.96,63.58,22.84,21.86,23.97,52.78,51.85,53.66,12.09,10.93,12.8,73.23,72.12,74.06,,,,,,
2025-12-28,17.73,17.4,18.11,62.75,61.92,63.55,22.78,21.84,23.91,52.79,51.89,53.66,12.14,11.08,12.79,73.2,72.09,74.04,,,,,,
2025-12-29,17.76,17.43,18.13,62.71,61.86,63.5,22.72,21.84,23.81,52.8,51.89,53.57,12.18,11.2,12.79,73.16,72.03,74.01,,,,,,
2025-12-30,17.79,17.45,18.17,62.66,61.82,63.42,22.66,21.78,23.74,52.81,51.91,53.57,12.23,11.31,12.79,73.12,71.96,74.06,,,,,,
2025-12-31,17.82,17.47,18.21,62.61,61.76,63.35,22.6,21.72,23.59,52.82,51.95,53.55,12.28,11.45,12.77,73.07,71.84,74.06,,,,,,
2026-01-01,17.85,17.48,18.27,62.56,61.68,63.29,22.54,21.64,23.51,52.84,51.96,53.58,12.34,11.64,12.78,73.03,71.78,74.04,18.0,63.0,23.0,53.0,12.0,73.0
2026-01-02,17.88,17.51,18.33,62.51,61.59,63.23,22.48,21.56,23.45,52.84,51.98,53.58,12.39,11.77,12.78,72.98,71.72,74.01,,,,,,
2026-01-03,17.92,17.51,18.39,62.46,61.56,63.15,22.42,21.5,23.37,52.85,52.0,53.56,12.44,11.88,12.78,72.93,71.67,73.99,,,,,,
2026-01-04,17.96,17.51,18.49,62.41,61.53,63.07,22.38,21.45,23.28,52.86,52.0,53.58,12.48,12.04,12.8,72.88,71.68,73.93,,,,,,
2026-01-05,17.99,17.52,18.55,62.38,61.5,63.05,22.34,21.41,23.27,52.87,51.98,53.59,12.53,12.19,12.84,72.84,71.67,73.89,,,,,,
2026-01-06,18.03,17.53,18.61,62.36,61.45,63.01,22.31,21.41,23.24,52.88,51.97,53.57,12.58,12.26,12.88,72.8,71.69,73.85,,,,,,
2026-01-07,18.06,17.52,18.7,62.35,61.41,63.03,22.3,21.38,23.18,52.9,51.94,53.64,12.63,12.29,12.96,72.77,71.71,73.81,,,,,,
2026-01-08,18.1,17.49,18.71,62.36,61.39,63.05,22.3,21.37,23.16,52.92,51.89,53.73,12.68,12.3,13.07,72.75,71.7,73.79,,,,,,
2026-01-09,18.13,17.51,18.73,62.39,61.53,63.11,22.3,21.48,23.18,52.95,51.9,53.78,12.73,12.3,13.2,72.73,71.69,73.77,17.0,63.0,20.0,54.0,13.0,73.0
2026-01-10,18.16,17.48,18.76,62.43,61.52,63.23,22.32,21.49,23.19,52.98,51.82,53.89,12.78,12.34,13.36,72.72,71.67,73.83,,,,,,
2026-01-11,18.18,17.45,18.82,62.47,61.55,63.4,22.34,21.47,23.21,53.02,51.79,54.07,12.83,12.39,13.51,72.72,71.65,73.87,,,,,,
2026-01-12,18.21,17.44,18.95,62.53,61.56,63.52,22.35,21.53,23.21,53.07,51.76,54.32,12.88,12.43,13.65,72.72,71.69,73.87,,,,,,
2026-01-13,18.24,17.4,19.02,62.59,61.57,63.64,22.38,21.56,23.22,53.11,51.72,54.5,12.93,12.43,13.82,72.72,71.69,73.89,,,,,,
2026-01-14,18.26,17.41,19.05,62.66,61.57,63.77,22.4,21.57,23.26,53.16,51.65,54.71,12.99,12.4,13.97,72.73,71.72,73.92,,,,,,
2026-01-15,18.28,17.42,19.12,62.73,61.6,64.0,22.42,21.58,23.28,53.22,51.6,54.95,13.04,12.37,14.11,72.74,71.73,73.95,,,,,,
2026-01-16,18.3,17.38,19.2,62.81,61.64,64.18,22.45,21.6,23.28,53.27,51.56,55.2,13.1,12.34,14.28,72.74,71.73,73.95,,,,,,
2026-01-17,18.32,17.33,19.3,62.88,61.65,64.34,22.48,21.6,23.29,53.32,51.52,55.41,13.15,12.32,14.44,72.75,71.75,73.97,,,,,,
2026-01-18,18.34,17.28,19.34,62.95,61.65,64.48,22.5,21.61,23.33,53.37,51.47,55.66,13.2,12.32,14.6,72.76,71.76,73.98,,,,,,
2026-01-19,18.35,17.28,19.38,63.02,61.64,64.61,22.53,21.58,23.39,53.42,51.36,55.99,13.25,12.28,14.73,72.76,71.75,73.99,,,,,,
2026-01-20,18.37,17.26,19.42,63.08,61.62,64.72,22.55,21.57,23.42,53.47,51.31,56.2,13.3,12.27,14.9,72.76,71.75,73.98,,,,,,
2026-01-21,18.39,17.26,19.48,63.15,61.62,64.82,22.58,21.57,23.44,53.52,51.3,56.4,13.35,12.26,14.99,72.76,71.71,73.97,,,,,,
2026-01-22,18.4,17.22,19.56,63.21,61.64,64.91,22.6,21.59,23.44,53.57,51.23,56.61,13.4,12.24,15.1,72.77,71.69,73.97,,,,,,
2026-01-23,18.41,17.18,19.61,63.27,61.65,64.99,22.61,21.61,23.4,53.62,51.2,56.85,13.44,12.21,15.2,72.77,71.71,73.99,19.0,60.0,24.0,51.0,13.0,70.0
2026-01-24,18.41,17.17,19.71,63.32,61.62,65.11,22.63,21.61,23.41,53.68,51.26,57.03,13.48,12.19,15.3,72.77,71.69,73.96,,,,,,
2026-01-25,18.42,17.12,19.78,63.38,61.6,65.22,22.64,21.63,23.42,53.73,51.34,57.17,13.52,12.17,15.36,72.76,71.68,73.97,,,,,,
2026-01-26,18.42,17.03,19.82,63.42,61.57,65.33,22.65,21.65,23.44,53.78,51.36,57.33,13.56,12.16,15.39,72.76,71.67,73.98,,,,,,
2026-01-27,18.42,16.98,19.89,63.46,61.53,65.42,22.66,21.67,23.44,53.83,51.32,57.52,13.59,12.19,15.44,72.75,71.65,73.93,,,,,,
2026-01-28,18.43,16.92,19.95,63.48,61.51,65.5,22.67,21.73,23.45,53.86,51.3,57.78,13.63,12.22,15.45,72.73,71.6,73.94,,,,,,
2026-01-29,18.45,16.89,19.93,63.49,61.47,65.53,22.69,21.75,23.47,53.89,51.23,57.94,13.68,12.24,15.61,72.7,71.53,73.84,,,,,,
2026-01-30,18.47,16.91,19.94,63.48,61.45,65.51,22.71,21.79,23.53,53.9,51.19,57.98,13.72,12.29,15.79,72.65,71.46,73.81,,,,,,
2026-01-31,18.49,17.03,20.02,63.45,61.39,65.47,22.74,21.8,23.61,53.9,51.19,57.95,13.76,12.32,15.95,72.6,71.38,73.71,,,,,,
2026-02-01,18.52,17.11,20.11,63.42,61.39,65.47,22.78,21.78,23.67,53.89,51.14,57.92,13.81,12.39,16.03,72.55,71.18,73.69,20.0,62.0,22.0,53.0,13.0,73.0
2026-02-02,18.56,17.06,20.21,63.38,61.34,65.44,22.81,21.72,23.72,53.88,51.1,57.84,13.86,12.39,16.08,72.49,71.06,73.68,,,,,,
2026-02-03,18.6,17.02,20.27,63.33,61.22,65.42,22.85,21.68,23.83,53.86,51.0,57.86,13.9,12.39,16.08,72.42,70.92,73.63,,,,,,
2026-02-04,18.64,17.02,20.34,63.28,61.12,65.47,22.9,21.76,23.93,53.84,50.87,57.81,13.95,12.39,16.12,72.36,70.77,73.61,,,,,,
2026-02-05,18.69,17.02,20.4,63.23,61.01,65.4,22.95,21.74,24.01,53.83,50.75,57.7,14.0,12.4,16.2,72.31,70.66,73.57,,,,,,
2026-02-06,18.73,16.97,20.49,63.19,60.86,65.42,23.0,21.72,24.13,53.81,50.66,57.59,14.05,12.39,16.27,72.25,70.51,73.57,17.0,61.0,22.0,51.0,11.0,72.0
2026-02-07,18.78,17.0,20.62,63.15,60.65,65.62,23.05,21.72,24.3,53.8,50.63,57.47,14.09,12.38,16.26,72.21,70.37,73.57,,,,,,
2026-02-08,18.82,16.97,20.7,63.11,60.68,65.58,23.09,21.78,24.46,53.79,50.52,57.37,14.14,12.42,16.26,72.17,70.24,73.61,,,,,,
2026-02-09,18.87,16.93,20.83,63.08,60.58,65.61,23.14,21.76,24.54,53.78,50.41,57.63,14.18,12.46,16.3,72.13,70.15,73.61,,,,,,
2026-02-10,18.91,16.93,20.84,63.06,60.53,65.56,23.19,21.72,24.73,53.78,50.35,57.67,14.23,12.52,16.33,72.1,70.0,73.63,16.0,67.0,24.0,50.0,13.0,75.0
2026-02-11,18.95,16.91,21.0,63.04,60.49,65.52,23.23,21.69,24.82,53.79,50.38,57.64,14.27,12.54,16.41,72.08,69.91,73.62,22.0,69.0,24.0,65.0,20.0,74.0
2026-02-12,18.98,16.93,21.1,63.03,60.35,65.52,23.28,21.65,24.93,53.79,50.31,57.68,14.31,12.53,16.5,72.06,69.82,73.65,,,,,,
2026-02-13,19.02,16.96,21.17,63.02,60.2,65.51,23.32,21.62,25.04,53.81,50.27,57.77,14.35,12.53,16.59,72.05,69.74,73.76,,,,,,
2026-02-14,19.06,16.93,21.23,63.02,60.2,65.56,23.36,21.66,25.16,53.83,50.26,57.72,14.4,12.54,16.66,72.04,69.67,73.86,,,,,,
2026-02-15,19.09,16.96,21.28,63.02,60.32,65.63,23.4,21.64,25.26,53.86,50.25,57.83,14.45,12.58,16.71,72.03,69.61,73.97,,,,,,
2026-02-16,19.13,17.0,21.35,63.03,60.37,65.72,23.43,21.63,25.36,53.89,50.26,57.79,14.5,12.6,16.76,72.02,69.57,74.07,,,,,,
2026-02-17,19.16,17.04,21.42,63.04,60.36,65.78,23.46,21.62,25.4,53.94,50.27,57.73,14.55,12.63,16.78,72.02,69.5,74.16,,,,,,
2026-02-18,19.2,17.01,21.49,63.06,60.32,65.86,23.49,21.63,25.37,53.99,50.28,57.82,14.6,12.67,16.75,72.02,69.44,74.22,,,,,,
2026-02-19,19.23,16.99,21.54,63.08,60.21,65.94,23.52,21.66,25.43,54.04,50.31,57.89,14.65,12.73,16.77,72.01,69.36,74.26,,,,,,
2026-02-20,19.26,17.02,21.6,63.1,60.24,66.01,23.54,21.66,25.46,54.09,50.32,57.78,14.71,12.74,16.82,72.01,69.32,74.28,,,,,,
2026-02-21,19.29,17.04,21.63,63.13,60.2,66.06,23.57,21.66,25.52,54.15,50.33,57.88,14.76,12.84,16.86,72.01,69.27,74.27,,,,,,
2026-02-22,19.32,17.06,21.62,63.15,60.2,66.05,23.59,21.67,25.56,54.21,50.32,57.95,14.81,12.92,16.85,72.01,69.22,74.27,,,,,,
2026-02-23,19.35,17.08,21.62,63.18,60.27,66.12,23.61,21.68,25.6,54.26,50.24,57.85,14.86,13.01,16.9,72.0,69.18,74.28,,,,,,
2026-02-24,19.37,17.1,21.62,63.2,60.24,66.14,23.63,21.69,25.63,54.32,50.2,57.79,14.91,13.08,16.93,72.0,69.16,74.27,,,,,,
2026-02-25,19.4,17.14,21.7,63.22,60.22,66.22,23.65,21.71,25.67,54.37,50.35,58.11,14.96,13.16,16.94,71.99,69.17,74.23,,,,,,
2026-02-26,19.42,17.19,21.8,63.24,60.18,66.29,23.66,21.73,25.69,54.42,50.4,58.14,15.01,13.23,17.0,71.98,69.15,74.2,,,,,,
2026-02-27,19.45,17.27,21.84,63.25,60.14,66.35,23.68,21.75,25.72,54.47,50.41,58.13,15.05,13.29,17.0,71.97,69.16,74.17,15.0,64.0,19.0,57.0,12.0,72.0
2026-02-28,19.47,17.29,21.83,63.26,60.1,66.3,23.69,21.76,25.74,54.51,50.41,58.1,15.1,13.35,17.03,71.95,69.17,74.15,,,,,,
2026-03-01,19.49,17.3,21.9,63.27,60.07,66.2,23.7,21.79,25.77,54.55,50.36,58.22,15.13,13.43,17.06,71.93,69.19,74.18,,,,,,
2026-03-02,19.51,17.3,21.94,63.26,59.97,66.18,23.71,21.79,25.78,54.58,50.28,58.34,15.17,13.48,17.02,71.91,69.21,74.2,,,,,,
2026-03-03,19.53,17.31,21.97,63.26,59.82,66.37,23.72,21.77,25.8,54.61,50.27,58.44,15.2,13.5,17.03,71.88,69.09,74.2,,,,,,
2026-03-04,19.56,17.3,22.0,63.24,59.71,66.36,23.73,21.78,25.83,54.63,50.35,58.52,15.24,13.54,17.12,71.86,69.04,74.19,,,,,,
2026-03-05,19.58,17.32,21.98,63.22,59.62,66.35,23.74,21.77,25.85,54.64,50.42,58.51,15.26,13.62,17.2,71.82,68.94,74.19,27.0,52.0,31.0,44.0,20.0,63.0
2026-03-06,19.6,17.35,21.97,63.2,59.6,66.43,23.75,21.74,25.89,54.65,50.43,58.6,15.29,13.67,17.22,71.79,68.85,74.2,18.0,60.0,22.0,51.0,13.0,70.0
2026-03-07,19.62,17.37,22.0,63.17,59.53,66.5,23.76,21.72,25.97,54.65,50.43,58.67,15.32,13.68,17.32,71.76,68.76,74.22,,,,,,
2026-03-08,19.65,17.37,22.02,63.13,59.47,66.6,23.77,21.71,25.99,54.64,50.34,58.7,15.34,13.64,17.28,71.72,68.67,74.22,,,,,,
2026-03-09,19.67,17.4,22.03,63.09,59.33,66.66,23.77,21.67,25.98,54.62,50.2,58.68,15.36,13.66,17.36,71.68,68.58,74.24,,,,,,
2026-03-10,19.69,17.41,22.05,63.04,59.28,66.66,23.77,21.68,26.01,54.59,49.96,58.72,15.38,13.63,17.43,71.65,68.52,74.21,,,,,,
2026-03-11,19.7,17.42,22.09,63.0,59.24,66.62,23.77,21.68,26.02,54.56,49.69,58.62,15.39,13.61,17.45,71.62,68.48,74.21,19.0,72.0,24.0,63.0,15.0,80.0
2026-03-12,19.72,17.44,22.08,62.95,59.21,66.58,23.77,21.68,26.03,54.52,49.69,58.5,15.4,13.54,17.43,71.59,68.41,74.21,,,,,,
2026-03-13,19.73,17.47,22.14,62.91,59.17,66.53,23.77,21.68,26.04,54.47,49.6,58.57,15.41,13.48,17.47,71.56,68.35,74.2,,,,,,
2026-03-14,19.74,17.47,22.15,62.87,59.15,66.48,23.76,21.66,26.04,54.43,49.43,58.55,15.42,13.46,17.42,71.54,68.3,74.22,,,,,,
2026-03-15,19.74,17.54,22.14,62.83,59.14,66.48,23.76,21.63,25.98,54.38,49.27,58.6,15.43,13.46,17.35,71.53,68.26,74.23,,,,,,
2026-03-16,19.74,17.55,22.12,62.8,59.13,66.47,23.75,21.62,25.92,54.33,49.23,58.62,15.43,13.46,17.29,71.52,68.24,74.24,,,,,,
2026-03-17,19.74,17.55,22.09,62.78,59.11,66.44,23.75,21.61,25.85,54.28,49.22,58.47,15.44,13.48,17.25,71.52,68.24,74.26,,,,,,
2026-03-18,19.74,17.56,22.07,62.77,59.1,66.44,23.74,21.61,25.88,54.24,49.12,58.29,15.44,13.51,17.28,71.52,68.26,74.28,,,,,,
2026-03-19,19.74,17.58,22.08,62.76,58.99,66.5,23.73,21.62,25.9,54.2,49.0,58.18,15.45,13.56,17.29,71.53,68.3,74.3,,,,,,
2026-03-20,19.73,17.59,22.11,62.77,59.0,66.56,23.72,21.66,25.9,54.17,48.94,58.26,15.46,13.64,17.29,71.54,68.35,74.33,20.0,58.0,25.0,50.0,15.0,68.0
2026-03-21,19.72,17.6,22.12,62.78,58.94,66.65,23.72,21.7,25.78,54.14,48.93,58.32,15.48,13.67,17.25,71.56,68.32,74.3,,,,,,
2026-03-22,19.72,17.59,22.14,62.81,59.03,66.67,23.71,21.76,25.71,54.13,48.97,58.39,15.49,13.75,17.21,71.58,68.41,74.31,,,,,,
2026-03-23,19.71,17.58,22.05,62.83,59.07,66.7,23.7,21.81,25.68,54.11,49.01,58.47,15.51,13.87,17.21,71.61,68.47,74.28,22.0,70.0,23.0,65.0,19.0,75.0
2026-03-24,19.7,17.58,21.94,62.87,59.15,66.76,23.69,21.87,25.59,54.11,49.06,58.41,15.53,13.92,17.23,71.63,68.41,74.21,,,,,,
2026-03-25,19.69,17.59,21.8,62.9,59.18,66.86,23.67,21.94,25.49,54.1,49.11,58.3,15.55,14.01,17.26,71.66,68.39,74.22,,,,,,
2026-03-26,19.68,17.6,21.68,62.94,59.16,66.98,23.66,22.0,25.38,54.1,49.15,58.39,15.57,14.06,17.25,71.7,68.48,74.25,17.0,63.0,22.0,51.0,13.0,72.0
2026-03-27,19.67,17.62,21.57,62.98,59.19,67.08,23.64,22.0,25.27,54.11,49.21,58.49,15.59,14.11,17.26,71.73,68.43,74.27,,,,,,
2026-03-28,19.65,17.64,21.51,63.03,59.24,67.06,23.61,22.05,25.17,54.11,49.27,58.59,15.6,14.15,17.25,71.77,68.48,74.16,,,,,,
2026-03-29,19.63,17.68,21.51,63.08,59.3,67.03,23.59,22.09,25.11,54.12,49.34,58.5,15.62,14.18,17.29,71.8,68.52,74.07,,,,,,
2026-03-30,19.61,17.8,21.51,63.13,59.37,67.0,23.56,22.11,25.0,54.13,49.36,58.5,15.64,14.22,17.35,71.84,68.63,74.02,,,,,,
2026-03-31,19.58,17.9,21.48,63.18,59.42,66.96,23.52,22.23,24.85,54.14,49.26,58.67,15.65,14.26,17.39,71.88,68.63,74.03,,,,,,
2026-04-01,19.54,17.92,21.35,63.23,59.49,66.88,23.47,22.26,24.83,54.15,49.32,58.97,15.66,14.22,17.41,71.91,68.64,74.02,,,,,,
2026-04-02,19.5,17.87,21.32,63.28,59.57,66.84,23.42,22.27,24.91,54.16,49.44,59.02,15.66,14.2,17.41,71.94,68.76,74.0,,,,,,
2026-04-03,19.46,17.91,21.27,63.32,59.63,66.8,23.36,22.28,25.02,54.17,49.48,59.22,15.66,14.25,17.4,71.96,68.87,74.07,,,,,,
2026-04-04,19.4,17.92,21.1,63.36,59.72,66.74,23.29,22.26,24.92,54.17,49.51,59.33,15.66,14.19,17.38,71.97,68.99,74.08,,,,,,
2026-04-05,19.34,17.91,21.05,63.38,59.85,66.71,23.21,22.21,24.64,54.17,49.55,59.36,15.65,14.11,17.34,71.97,69.15,74.1,,,,,,
